cleaned_data
date,s_and_p_comp,dividend,earnings,CPI,fraction_date,long_interest_rate,real_price,real_dividend,real_total_return_price,real_earnings,real_scaled_earnings,CAPE,TR_CAPE,excess_CAPE,montly_bond_return,real_bond_return,10_year_stock_return,10_year_bond_return,10_year_excess_return
2011-01,"1282,62","22,96","78,67","220,22","2011,04","3,39","1595,73","28,57","828.326,69","97,87","50.805,74","22,98","25,38","3,28%","0,99","44,15","11,74%","2,46%","9,28%"
2011-02,"1321,12","23,20","79,99","221,31","2011,12","3,58","1635,56","28,72","850.245,82","99,03","51.479,93","23,49","25,93","3,01%","1,02","43,36","11,66%","2,42%","9,23%"
2011-03,"1304,49","23,43","81,31","223,47","2011,21","3,41","1599,38","28,73","832.680,15","99,69","51.901,68","22,90","25,27","3,36%","1,00","43,69","11,90%","1,95%","9,95%"
2011-04,"1331,51","23,73","82,16","224,91","2011,29","3,46","1622,06","28,91","845.743,87","100,09","52.188,22","23,14","25,53","3,29%","1,03","43,35","12,29%","1,94%","10,36%"
2011-05,"1338,31","24,04","83,02","225,96","2011,37","3,17","1622,71","29,14","847.349,27","100,66","52.561,90","23,06","25,42","3,60%","1,02","44,33","12,27%","1,66%","10,61%"
2011-06,"1287,29","24,34","83,87","225,72","2011,46","3,00","1562,52","29,54","817.205,46","101,80","53.242,88","22,10","24,36","3,93%","1,00","45,14","12,77%","1,49%","11,29%"
2011-07,"1325,19","24,62","84,91","225,92","2011,54","3,00","1607,10","29,86","841.821,93","102,97","53.936,64","22,61","24,92","3,86%","1,06","45,22","12,71%","1,62%","11,09%"
2011-08,"1185,31","24,90","85,94","226,55","2011,62","2,30","1433,51","30,11","752.207,55","103,94","54.540,35","20,05","22,09","5,16%","1,03","48,00","14,19%","1,04%","13,15%"
2011-09,"1173,88","25,18","86,98","226,89","2011,71","1,98","1417,54","30,41","745.154,11","105,03","55.213,06","19,70","21,71","5,54%","0,99","49,40",,,
2011-10,"1207,22","25,60","86,97","226,42","2011,79","2,15","1460,81","30,97","769.258,39","105,24","55.418,57","20,16","22,21","5,26%","1,01","48,83",,,
2011-11,"1226,42","26,01","86,96","226,23","2011,87","2,01","1485,30","31,50","783.535,21","105,32","55.557,00","20,35","22,42","5,37%","1,00","49,58",,,
2011-12,"1243,32","26,43","86,95","225,67","2011,96","1,98","1509,49","32,09","797.706,97","105,56","55.786,62","20,52","22,62","5,37%","1,00","49,92",,,
2012-01,"1300,58","26,74","87,48","226,67","2012,04","1,97","1572,09","32,32","832.212,27","105,74","55.976,51","21,21","23,39","5,24%","1,00","49,82",,,
2012-02,"1352,49","27,04","88,01","227,66","2012,12","1,97","1627,67","32,55","863.070,29","105,92","56.162,20","21,80","24,03","5,12%","0,98","49,69",,,
2012-03,"1389,24","27,35","88,54","229,39","2012,21","2,17","1659,29","32,67","881.283,18","105,75","56.166,55","22,05","24,32","4,89%","1,01","48,52",,,
2012-04,"1386,43","27,67","88,33","230,09","2012,29","2,05","1650,95","32,95","878.310,13","105,19","55.959,60","21,78","24,02","5,04%","1,02","48,98",,,
2012-05,"1341,27","28,00","88,13","229,82","2012,37","1,80","1599,05","33,38","852.179,07","105,06","55.991,49","20,94","23,10","5,46%","1,02","50,23",,,
2012-06,"1323,48","28,32","87,92","229,48","2012,46","1,62","1580,16","33,81","843.612,66","104,97","56.041,97","20,55","22,67","5,71%","1,01","51,21",,,
2012-07,"1359,78","28,74","87,45","229,10","2012,54","1,53","1626,15","34,37","869.695,22","104,58","55.929,60","21,00","23,17","5,67%","0,99","51,79",,,
2012-08,"1403,45","29,17","86,97","230,38","2012,62","1,68","1669,08","34,69","894.204,07","103,43","55.414,81","21,41","23,63","5,45%","1,00","50,86",,,
2012-09,"1443,42","29,59","86,50","231,41","2012,71","1,72","1708,99","35,03","917.149,42","102,42","54.962,12","21,78","24,04","5,36%","1,00","50,52",,,
2012-10,"1437,82","30,14","86,50","231,32","2012,79","1,75","1703,02","35,70","915.543,34","102,46","55.081,69","21,58","23,82","5,35%","1,01","50,47",,,
2012-11,"1394,51","30,70","86,51","230,22","2012,87","1,65","1659,59","36,53","893.829,26","102,95","55.447,57","20,90","23,07","5,55%","0,99","51,25",,,
2012-12,"1422,29","31,25","86,51","229,60","2012,96","1,72","1697,22","37,29","915.770,61","103,23","55.701,24","21,24","23,46","5,40%","0,98","51,13",,,
2013-01,"1480,40","31,54","86,91","230,28","2013,04","1,91","1761,35","37,52","952.062,52","103,40","55.890,69","21,90","24,19","5,05%","1,00","50,18",,,
2013-02,"1512,31","31,82","87,30","232,17","2013,12","1,98","1784,70","37,56","966.375,07","103,03","55.787,35","22,05","24,37","4,96%","1,00","49,54",,,
2013-03,"1550,83","32,11","87,70","232,77","2013,21","1,96","1825,39","37,79","990.110,80","103,23","55.991,13","22,42","24,78","4,87%","1,02","49,58",,,
2013-04,"1570,70","32,50","88,78","232,53","2013,29","1,76","1850,70","38,29","1.005.570,95","104,61","56.839,59","22,60","24,98","5,05%","0,99","50,62",,,
2013-05,"1639,84","32,88","89,87","232,95","2013,37","1,93","1928,73","38,68","1.049.720,17","105,70","57.526,86","23,41","25,88","4,76%","0,97","49,83",,,
2013-06,"1618,77","33,27","90,95","233,50","2013,46","2,30","1899,39","39,04","1.035.522,34","106,72","58.180,44","22,93","25,35","4,49%","0,98","48,16",,,
2013-07,"1668,68","33,65","92,09","233,60","2013,54","2,58","1957,18","39,46","1.068.822,14","108,01","58.985,44","23,49","25,98","4,10%","0,99","47,05",,,
2013-08,"1670,09","34,02","93,23","233,88","2013,62","2,74","1956,48","39,86","1.070.253,88","109,22","59.745,15","23,36","25,83","3,94%","1,00","46,44",,,
2013-09,"1687,17","34,40","94,37","234,15","2013,71","2,81","1974,20","40,25","1.081.778,31","110,42","60.508,08","23,44","25,92","3,83%","1,02","46,22",,,
2013-10,"1720,03","34,60","96,31","233,55","2013,79","2,62","2017,84","40,59","1.107.548,27","112,99","62.017,33","23,83","26,36","3,93%","0,99","47,21",,,
2013-11,"1783,54","34,79","98,26","233,07","2013,87","2,72","2096,63","40,90","1.152.664,35","115,51","63.501,21","24,64","27,25","3,70%","0,99","47,00",,,
2013-12,"1807,78","34,99","100,20","233,05","2013,96","2,90","2125,31","41,14","1.170.315,02","117,80","64.867,17","24,86","27,48","3,50%","1,01","46,38",,,
2014-01,"1822,36","35,40","100,42","233,92","2014,04","2,86","2134,51","41,47","1.177.283,93","117,62","64.871,34","24,86","27,47","3,53%","1,02","46,48",,,
2014-02,"1817,04","35,82","100,63","234,78","2014,12","2,71","2120,44","41,80","1.171.443,40","117,44","64.878,18","24,59","27,17","3,70%","1,00","47,02",,,
2014-03,"1863,52","36,23","100,85","236,29","2014,21","2,72","2160,76","42,01","1.195.655,37","116,94","64.706,49","24,96","27,57","3,63%","1,00","46,79",,,
2014-04,"1864,26","36,61","101,61","237,07","2014,29","2,71","2154,52","42,31","1.194.150,97","117,43","65.084,11","24,79","27,37","3,67%","1,02","46,78",,,
2014-05,"1889,77","37,00","102,36","237,90","2014,37","2,56","2176,40","42,61","1.208.246,31","117,89","65.447,18","24,94","27,54","3,77%","1,00","47,34",,,
2014-06,"1947,09","37,38","103,12","238,34","2014,46","2,60","2238,25","42,97","1.244.568,58","118,54","65.913,70","25,56","28,21","3,62%","1,01","47,18",,,
2014-07,"1973,10","37,75","104,07","238,25","2014,54","2,54","2269,03","43,41","1.263.697,90","119,67","66.650,87","25,82","28,49","3,65%","1,01","47,55",,,
2014-08,"1961,53","38,12","105,01","237,85","2014,62","2,42","2259,50","43,91","1.260.427,85","120,97","67.478,82","25,62","28,26","3,78%","0,99","48,24",,,
2014-09,"1993,23","38,49","105,96","238,03","2014,71","2,53","2294,29","44,30","1.281.893,78","121,96","68.145,40","25,92","28,58","3,61%","1,02","47,83",,,
2014-10,"1937,27","38,81","104,74","237,43","2014,79","2,30","2235,49","44,78","1.251.127,54","120,87","67.645,33","25,16","27,74","3,88%","1,00","49,03",,,
2014-11,"2044,57","39,12","103,53","236,15","2014,87","2,33","2372,12","45,39","1.329.709,22","120,11","67.329,74","26,61","29,32","3,57%","1,01","49,26",,,
2014-12,"2054,27","39,44","102,31","234,81","2014,96","2,21","2396,96","46,02","1.345.785,99","119,38","67.024,96","26,79","29,52","3,65%","1,03","50,17",,,
2015-01,"2028,18","39,90","101,29","233,71","2015,04","1,88","2377,71","46,77","1.337.164,64","118,75","66.779,78","26,49","29,17","3,95%","0,99","52,00",,,
2015-02,"2082,20","40,35","100,27","234,72","2015,12","1,98","2430,48","47,10","1.369.050,84","117,04","65.927,73","27,00","29,72","3,76%","1,00","51,39",,,
2015-03,"2079,99","40,81","99,25","236,12","2015,21","2,04","2413,54","47,35","1.361.729,19","115,17","64.977,05","26,73","29,42","3,72%","1,01","50,90",,,
2015-04,"2094,86","41,12","97,80","236,60","2015,29","1,94","2425,86","47,62","1.370.920,75","113,26","64.004,57","26,79","29,48","3,77%","0,98","51,34",,,
2015-05,"2111,94","41,43","96,36","237,81","2015,37","2,20","2433,24","47,73","1.377.337,05","111,02","62.840,61","26,81","29,49","3,57%","0,99","49,98",,,
2015-06,"2099,29","41,74","94,91","238,64","2015,46","2,36","2410,22","47,92","1.366.568,68","108,97","61.783,29","26,50","29,14","3,48%","1,01","49,19",,,
2015-07,"2094,14","42,00","93,49","238,65","2015,54","2,32","2404,15","48,21","1.365.402,86","107,33","60.958,71","26,38","29,01","3,49%","1,02","49,46",,,
2015-08,"2039,87","42,25","92,08","238,32","2015,62","2,17","2345,16","48,58","1.334.203,61","105,86","60.223,95","25,69","28,25","3,68%","1,00","50,29",,,
2015-09,"1944,41","42,51","90,66","237,95","2015,71","2,17","2238,90","48,95","1.276.070,30","104,39","59.498,01","24,50","26,94","3,73%","1,01","50,46",,,
2015-10,"2024,81","42,80","89,28","237,84","2015,79","2,07","2332,53","49,31","1.331.774,70","102,85","58.724,17","25,49","28,03","3,64%","0,98","51,02",,,
2015-11,"2080,62","43,10","87,91","237,34","2015,87","2,26","2401,89","49,75","1.373.744,20","101,48","58.041,00","26,23","28,83","3,40%","1,00","50,36",,,
2015-12,"2054,08","43,39","86,53","236,53","2015,96","2,24","2379,38","50,26","1.363.266,77","100,23","57.428,86","25,97","28,54","3,47%","1,02","50,71",,,
2016-01,"1918,60","43,55","86,50","236,92","2016,04","2,09","2218,78","50,37","1.273.653,76","100,03","57.422,63","24,21","26,61","3,84%","1,03","51,40",,,
2016-02,"1904,42","43,72","86,47","237,11","2016,12","1,78","2200,57","50,51","1.265.617,15","99,92","57.465,22","24,00","26,39","4,17%","0,99","52,90",,,
2016-03,"2021,95","43,88","86,44","238,13","2016,21","1,89","2326,36","50,49","1.340.382,28","99,45","57.302,43","25,37","27,89","3,82%","1,01","52,23",,,
2016-04,"2075,54","44,07","86,60","239,26","2016,29","1,81","2376,75","50,47","1.371.838,70","99,17","57.238,71","25,92","28,50","3,78%","1,00","52,44",,,
2016-05,"2065,55","44,27","86,76","240,23","2016,37","1,81","2355,78","50,49","1.362.162,92","98,95","57.215,39","25,69","28,24","3,81%","1,02","52,31",,,
2016-06,"2083,89","44,46","86,92","241,02","2016,46","1,64","2368,91","50,54","1.372.194,09","98,81","57.234,84","25,84","28,40","3,97%","1,01","53,02",,,
2016-07,"2148,90","44,65","87,64","240,63","2016,54","1,50","2446,78","50,84","1.419.749,12","99,79","57.904,76","26,69","29,33","3,94%","1,00","53,87",,,
2016-08,"2170,95","44,84","88,37","240,85","2016,62","1,56","2469,61","51,01","1.435.467,65","100,52","58.429,49","26,95","29,61","3,83%","0,99","53,59",,,
2016-09,"2157,69","45,03","89,09","241,43","2016,71","1,63","2448,64","51,10","1.425.753,63","101,10","58.868,69","26,73","29,36","3,87%","0,99","53,19",,,
2016-10,"2143,02","45,25","90,91","241,73","2016,79","1,76","2428,97","51,29","1.416.785,51","103,04","60.102,09","26,53","29,13","3,83%","0,97","52,56",,,
2016-11,"2164,99","45,48","92,73","241,35","2016,87","2,14","2457,69","51,62","1.436.049,40","105,27","61.508,30","26,85","29,48","3,41%","0,97","50,94",,,
2016-12,"2246,63","45,70","94,55","241,43","2016,96","2,49","2549,53","51,86","1.492.239,29","107,30","62.801,27","27,87","30,59","2,91%","1,01","49,45",,,
2017-01,"2275,12","45,93","96,46","242,84","2017,04","2,43","2566,91","51,82","1.504.934,44","108,83","63.808,06","28,06","30,79","2,97%","1,00","49,52",,,
2017-02,"2329,91","46,15","98,38","243,60","2017,12","2,42","2620,48","51,91","1.538.879,25","110,65","64.976,68","28,66","31,43","2,88%","1,00","49,51",,,
2017-03,"2366,82","46,38","100,29","243,80","2017,21","2,48","2659,83","52,12","1.564.539,03","112,71","66.294,70","29,09","31,89","2,69%","1,02","49,31",,,
2017-04,"2359,31","46,66","101,53","244,52","2017,29","2,30","2643,55","52,28","1.557.526,10","113,77","67.028,42","28,90","31,67","2,86%","1,00","50,05",,,
2017-05,"2395,35","46,94","102,78","244,73","2017,37","2,30","2681,64","52,55","1.582.548,02","115,06","67.901,98","29,31","32,10","2,75%","1,01","50,10",,,
2017-06,"2433,99","47,22","104,02","244,96","2017,46","2,19","2722,43","52,82","1.609.216,53","116,35","68.772,14","29,75","32,56","2,80%","0,99","50,64",,,
2017-07,"2454,10","47,54","105,04","244,79","2017,54","2,32","2746,82","53,21","1.626.253,16","117,57","69.606,63","30,00","32,82","2,64%","1,01","50,19",,,
2017-08,"2456,22","47,85","106,06","245,52","2017,62","2,21","2740,98","53,40","1.625.433,30","118,36","70.186,49","29,91","32,71","2,81%","1,00","50,62",,,
2017-09,"2492,84","48,17","107,08","246,82","2017,71","2,20","2767,20","53,47","1.643.620,64","118,86","70.601,76","30,17","32,97","2,82%","0,99","50,49",,,
2017-10,"2557,00","48,42","108,01","246,66","2017,79","2,36","2840,21","53,79","1.689.652,21","119,98","71.374,65","30,92","33,78","2,55%","1,00","49,91",,,
2017-11,"2593,61","48,68","108,95","246,67","2017,87","2,35","2880,81","54,07","1.716.482,59","121,01","72.102,23","31,30","34,17","2,46%","1,00","50,05",,,
2017-12,"2664,34","48,93","109,88","246,52","2017,96","2,40","2961,11","54,38","1.767.029,82","122,12","72.874,05","32,09","35,02","2,33%","0,99","49,95",,,
2018-01,"2789,80","49,29","111,73","247,87","2018,04","2,58","3083,74","54,48","1.842.920,96","123,51","73.810,20","33,31","36,33","2,04%","0,98","49,00",,,
2018-02,"2705,16","49,64","113,59","248,99","2018,12","2,86","2976,69","54,63","1.781.661,96","124,99","74.810,01","32,04","34,93","1,90%","1,00","47,71",,,
2018-03,"2702,77","50,00","115,44","249,55","2018,21","2,84","2967,35","54,89","1.778.809,99","126,74","75.976,06","31,81","34,68","1,88%","1,00","47,79",,,
2018-04,"2653,63","50,33","117,79","250,55","2018,29","2,87","2901,86","55,04","1.742.303,38","128,80","77.335,61","30,97","33,75","1,91%","0,99","47,59",,,
2018-05,"2701,49","50,66","120,13","251,59","2018,37","2,98","2941,96","55,17","1.769.141,11","130,83","78.672,44","31,24","34,04","1,73%","1,01","47,08",,,
2018-06,"2754,35","50,99","122,48","251,99","2018,46","2,91","2994,76","55,44","1.803.665,72","133,17","80.205,12","31,63","34,46","1,67%","1,00","47,39",,,
2018-07,"2793,64","51,44","125,12","252,01","2018,54","2,89","3037,27","55,93","1.832.077,98","136,03","82.051,91","31,89","34,73","1,62%","1,00","47,58",,,
2018-08,"2857,82","51,89","127,75","252,15","2018,62","2,89","3105,32","56,38","1.875.961,05","138,82","83.861,22","32,39","35,27","1,61%","0,99","47,67",,,
2018-09,"2901,50","52,34","130,39","252,44","2018,71","3,00","3149,13","56,81","1.905.283,10","141,52","85.621,18","32,62","35,52","1,51%","0,99","47,28",,,
2018-10,"2785,46","52,81","131,06","252,89","2018,79","3,15","3017,85","57,22","1.828.743,78","141,99","86.042,90","31,04","33,79","1,63%","1,01","46,71",,,
2018-11,"2723,23","53,28","131,72","252,04","2018,87","3,12","2960,34","57,92","1.796.820,97","143,19","86.912,69","30,20","32,88","1,92%","1,03","47,11",,,
2018-12,"2567,31","53,75","132,39","251,23","2018,96","2,83","2799,79","58,62","1.702.335,62","144,38","87.785,35","28,29","30,82","2,50%","1,01","48,57",,,
2019-01,"2607,39","54,15","133,06","251,71","2019,04","2,71","2838,09","58,94","1.728.608,14","144,83","88.211,90","28,38","30,93","2,59%","1,00","49,10",,,
2019-02,"2754,86","54,54","133,72","252,78","2019,12","2,68","2985,99","59,12","1.821.688,56","144,94","88.426,37","29,54","32,21","2,47%","1,01","49,13",,,
2019-03,"2803,98","54,94","134,39","254,20","2019,21","2,57","3022,18","59,22","1.846.778,97","144,85","88.512,98","29,58","32,26","2,61%","1,01","49,43",,,
2019-04,"2903,80","55,32","134,68","255,55","2019,29","2,53","3113,28","59,31","1.905.469,95","144,40","88.379,04","30,13","32,88","2,61%","1,01","49,45",,,
2019-05,"2854,71","55,70","134,98","256,09","2019,37","2,40","3054,15","59,59","1.872.317,20","144,41","88.527,08","29,24","31,93","2,84%","1,03","50,01",,,
2019-06,"2890,17","56,08","135,27","256,14","2019,46","2,06","3091,47","59,98","1.898.261,24","144,69","88.845,22","29,28","31,99","3,09%","1,04","51,63",,,
2019-07,"2996,11","56,46","134,48","256,57","2019,54","1,63","3199,45","60,29","1.967.647,25","143,61","88.317,48","29,99","32,77","3,47%","1,00","53,66",,,
2019-08,"2897,50","56,84","133,69","256,56","2019,62","1,63","3094,29","60,70","1.906.090,47","142,77","87.946,64","28,71","31,39","3,60%","0,99","53,73",,,
2019-09,"2982,16","57,22","132,90","256,76","2019,71","1,70","3182,21","61,06","1.963.380,37","141,82","87.498,19","29,23","31,97","3,47%","1,00","53,42",,,
2019-10,"2977,68","57,56","135,09","257,35","2019,79","1,71","3170,19","61,28","1.959.112,58","143,82","88.880,11","28,84","31,56","3,52%","0,99","53,33",,,
2019-11,"3104,90","57,90","137,28","257,21","2019,87","1,81","3307,41","61,68","2.047.089,98","146,23","90.509,87","29,84","32,66","3,29%","1,00","52,95",,,
2019-12,"3176,75","58,24","139,47","256,97","2019,96","1,86","3387,02","62,09","2.099.567,99","148,70","92.178,10","30,33","33,21","3,19%","1,01","52,84",,,
2020-01,"3278,20","58,69","131,76","257,97","2020,04","1,76","3481,68","62,33","2.161.466,50","139,93","86.873,09","30,99","33,92","3,23%","1,03","53,19",,,
2020-02,"3277,31","59,13","124,04","258,68","2020,12","1,50","3471,22","62,63","2.158.214,86","131,38","81.686,45","30,73","33,64","3,54%","1,06","54,39",,,
2020-03,"2652,39","59,58","116,33","258,12","2020,21","0,87","2815,46","63,24","1.753.771,57","123,48","76.917,79","24,82","27,18","4,88%","1,02","57,84",,,
2020-04,"2761,98","59,61","110,63","256,39","2020,29","0,66","2951,51","63,70","1.841.828,23","118,22","73.773,82","25,93","28,41","4,83%","1,00","59,45",,,
2020-05,"2919,62","59,65","104,93","256,39","2020,37","0,67","3119,91","63,74","1.950.227,19","112,13","70.090,52","27,33","29,95","4,62%","0,99","59,42",,,
